Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindSpeed9am,Humidity9am,Pressure9am,Cloud9am,Temp9am,RainToday,RainTomorrow
1/5/15,Darwin,26,30.2,0.6,1.2,0.2,NW,57,NNW,24,80,1006,7,28.8,No,Yes
1/5/15,Katherine,24.9,30.9,1,5,NA,WNW,52,NNW,19,74,1005.8,7,28.3,No,Yes
1/5/15,Uluru,26.1,38.8,0,NA,NA,E,65,E,28,36,1007.2,NA,32.2,No,No
1/6/15,Albury,20.5,36.1,0,NA,NA,NE,39,ESE,9,54,1019.1,NA,27.3,No,No
1/6/15,BadgerysCreek,18.2,30.2,0,NA,NA,ESE,33,S,4,79,1020.8,NA,23.1,No,No
1/6/15,Cobar,21.1,35.6,0,4.2,NA,NE,30,E,17,59,1016.3,6,26.2,No,No
1/6/15,CoffsHarbour,19.1,27.6,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,25.5,NA,NA
1/6/15,Moree,20.7,33.4,0,6,11.3,ENE,44,E,17,54,1017.4,1,25.8,No,No
1/6/15,Newcastle,21,29.6,0,NA,NA,NA,NA,NW,4,71,NA,6,26.5,No,No
1/6/15,NorahHead,21.4,27.4,1.8,NA,NA,NE,19,S,11,84,1020.6,NA,25,Yes,No
1/6/15,NorfolkIsland,19.7,25.1,1.4,7.2,11.7,E,54,ESE,20,77,1017.1,5,23.3,Yes,No
1/6/15,Penrith,20.4,31.9,0,NA,NA,NNE,28,NA,0,83,NA,NA,23.1,No,No
1/6/15,Richmond,20.4,30.5,0.6,NA,NA,ESE,33,WNW,6,85,1020.7,8,22.9,No,No
1/6/15,Sydney,21.3,28.2,0.2,4,11.8,E,26,SSE,11,80,1020.7,5,24.4,No,No
1/6/15,SydneyAirport,21.3,28.8,0,4,11.8,ESE,35,S,20,87,1020.9,5,22.6,No,No
1/6/15,WaggaWagga,21.4,35.3,0,9.2,12,ESE,52,NE,17,56,1018.9,1,26.1,No,No
1/6/15,Williamtown,20,30,0,6.4,11.8,ESE,37,SE,20,71,1020.2,5,25.6,No,No
1/6/15,Wollongong,19.3,25.7,0,NA,NA,S,20,S,13,84,1021.3,NA,22.7,No,No
1/6/15,Canberra,18.1,28.3,2.4,NA,NA,NNE,33,N,6,72,1020.2,8,20.6,Yes,No
1/6/15,Tuggeranong,18.1,27.2,4.6,NA,NA,E,24,WSW,6,78,1019.7,NA,20.8,Yes,No
1/6/15,MountGinini,11.1,18.8,1.8,NA,NA,ENE,30,S,4,98,NA,NA,14.9,Yes,Yes
1/6/15,Ballarat,11.2,32.5,0,NA,NA,SE,43,SE,20,69,1019.5,NA,19.2,No,No
1/6/15,Bendigo,14.3,36.5,0,NA,NA,S,37,SE,15,55,1018.5,NA,22.3,No,No
1/6/15,Sale,18.6,25.3,0.2,NA,NA,ESE,35,ENE,15,95,1020.5,8,20.5,No,No
1/6/15,MelbourneAirport,13.8,30,0,6.6,11.6,S,35,ENE,7,69,1020.2,2,19.4,No,No
1/6/15,Melbourne,17.6,NA,0,6.6,11.6,S,35,ENE,7,64,1020.2,3,20.7,No,NA
1/6/15,Mildura,24,39.2,0,12.6,11.2,ESE,46,NE,11,46,1015.9,0,29.9,No,No
1/6/15,Nhil,15.5,37.9,0,NA,NA,ESE,46,ESE,24,35,1018,NA,22.1,No,No
1/6/15,Portland,13.5,23,0,6.6,13.6,SE,39,ESE,17,72,1021.3,6,17.3,No,No
1/6/15,Watsonia,16.3,30.3,0,6.6,11.6,SW,33,NNE,2,74,1020.4,2,18.8,No,No
1/6/15,Dartmoor,11,30.3,0,6.6,13.6,ESE,39,ESE,15,100,1020.7,NA,15,No,No
1/6/15,Brisbane,21.5,29.5,21.6,5.8,12.1,E,33,ESE,15,62,1017.5,7,26.9,Yes,No
1/6/15,Cairns,23.8,31.8,1.8,4.8,5.9,SE,50,SSE,17,66,1008.4,8,28.8,Yes,Yes
1/6/15,GoldCoast,22.8,29.3,7,NA,NA,ESE,54,SE,31,64,1018,NA,26.6,Yes,Yes
1/6/15,Townsville,25,29.1,0,8.6,0,ESE,52,SE,17,66,1009.8,8,27.4,No,Yes
1/6/15,Adelaide,23.7,39.4,0,10.2,NA,ESE,48,ENE,11,31,1015.4,NA,30.2,No,No
1/6/15,MountGambier,9.4,31.6,0,6.6,13.6,SSE,35,SE,17,58,1020.2,1,19.2,No,No
1/6/15,Nuriootpa,20.6,37.8,0,12.6,13.2,SE,43,E,19,30,1015.6,1,26.5,No,No
1/6/15,Woomera,25.7,39.9,0,16,10.9,SSE,72,NE,28,41,1012.8,0,31.4,No,No
1/6/15,Albany,20.5,28.6,0,9.4,4.6,NA,NA,S,4,72,1007.7,6,24.9,No,No
1/6/15,Witchcliffe,17.8,27.5,0,NA,NA,SSE,41,SSE,13,79,1010.9,NA,20.7,No,No
1/6/15,PearceRAAF,19.3,38.2,0,NA,12,WSW,50,S,7,63,1009,NA,28,No,No
1/6/15,PerthAirport,19.9,35.6,0,14,12,WSW,50,SSW,15,71,1009.6,4,25.2,No,No
1/6/15,Perth,21,34.6,0,14,12,SW,37,SSW,9,71,1009.4,4,25.6,No,No
1/6/15,SalmonGums,14.2,39.9,0,NA,NA,WNW,44,NNE,20,39,NA,NA,26.5,No,No
1/6/15,Walpole,17.8,24.6,0,NA,NA,WNW,44,WNW,17,74,1008.3,NA,23.3,No,No
1/6/15,Hobart,14.9,21.3,0,4.8,4.6,NA,NA,SE,13,77,1024.8,7,16.1,No,NA
1/6/15,Launceston,11.2,27.5,0,NA,NA,NW,35,ESE,7,65,NA,NA,19.2,No,No
1/6/15,AliceSprings,22.6,30.9,0.8,3,0.5,E,44,E,22,67,1007,7,26,No,Yes
1/6/15,Darwin,24.9,32.2,4,3.2,6,NW,44,N,20,86,1005.3,7,28.6,Yes,Yes
1/6/15,Katherine,23.2,33.8,6.8,1,NA,NW,37,NNW,15,77,1005.4,6,28.5,Yes,No
1/6/15,Uluru,26.5,34.5,0,NA,NA,ESE,54,E,31,51,1006.9,NA,29.5,No,No
1/7/15,Albury,20.3,36.5,0,NA,NA,NNE,31,SE,9,54,1018,2,26.4,No,No
1/7/15,BadgerysCreek,19.2,32.5,0,NA,NA,ENE,37,WNW,4,75,1020.5,NA,24.6,No,No
1/7/15,Cobar,23.6,36.3,0,5.2,NA,NW,52,NE,20,40,1015.5,1,28.7,No,No
1/7/15,CoffsHarbour,18.7,27.3,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,24,NA,NA
1/7/15,Moree,20,33.7,0,9.8,13.5,NE,37,ENE,19,50,1018.1,1,25,No,No
1/7/15,Newcastle,20.8,30.8,0,NA,NA,NA,NA,NE,4,63,NA,1,25.8,No,No
1/7/15,NorahHead,21.3,30.4,0.2,NA,NA,NE,37,NE,19,79,1020.5,NA,25.4,No,No
1/7/15,NorfolkIsland,20.2,24.9,0.4,6.6,11.3,ESE,50,E,30,67,1016.5,2,23.6,No,Yes
1/7/15,Penrith,20.4,33.6,0,NA,NA,E,33,SE,2,73,NA,NA,25.6,No,No
1/7/15,Richmond,20.6,32.7,0,NA,NA,ENE,37,E,6,68,1020.4,3,25.6,No,No
1/7/15,Sydney,22.8,29.3,0,6.6,12.4,NNE,44,E,17,64,1020.6,3,27.1,No,No
1/7/15,SydneyAirport,22.2,31.5,0,6.6,12.4,NE,52,N,17,54,1020.5,3,27.3,No,No
1/7/15,WaggaWagga,21.8,36.9,0.2,10.4,8.3,SE,52,E,20,62,1018.1,4,25,No,No
1/7/15,Williamtown,20.5,30,0,7.8,13.6,ESE,44,N,15,58,1020.6,1,26.4,No,No
1/7/15,Wollongong,21.1,26.5,0,NA,NA,WSW,50,ESE,7,82,1020.6,NA,24,No,No
1/7/15,Canberra,13.7,31.5,0,NA,NA,SSW,35,SSE,6,69,1019.9,NA,22,No,No
1/7/15,Tuggeranong,15,30,0,NA,NA,SSW,30,SSE,6,70,1019.4,NA,21.5,No,No
1/7/15,MountGinini,11,21.7,22.4,NA,NA,E,35,W,4,53,NA,NA,17.6,Yes,Yes
1/7/15,Ballarat,14.1,37.5,0,NA,NA,N,48,NNE,30,45,1015.6,NA,27.4,No,Yes
1/7/15,Bendigo,20.2,40,0,NA,NA,WNW,54,E,13,52,1015.9,NA,26.8,No,Yes
1/7/15,Sale,19.3,29.4,0.2,NA,NA,E,33,E,9,86,1017.6,8,21.4,No,No
1/7/15,MelbourneAirport,16.3,40.3,0,8,11.8,N,61,N,35,42,1015.3,1,28.9,No,Yes
1/7/15,Melbourne,NA,NA,NA,8,11.8,N,61,N,35,NA,NA,NA,NA,NA,NA
1/7/15,Mildura,24.8,41.1,0,12,13.1,NNE,33,N,19,33,1014,0,32.5,No,No
1/7/15,Nhil,21.1,39.8,0,NA,NA,N,44,NE,13,40,1013.4,NA,28.2,No,Yes
1/7/15,Portland,16.2,37.6,0,7.8,12.4,N,39,NE,9,66,1013.3,NA,22.6,No,Yes
1/7/15,Watsonia,18.2,38.5,0,8,11.8,NW,44,ENE,7,74,1015.5,1,23.5,No,Yes
1/7/15,Dartmoor,14.9,41.4,0,7.8,12.4,N,50,ESE,6,52,1012.6,NA,26.1,No,No
1/7/15,Brisbane,20.6,27.1,0,9,3.6,SSE,33,SE,15,64,1017.7,7,26.9,No,Yes
1/7/15,Cairns,22.6,27.4,8.6,6,0.5,S,39,S,24,88,1008.6,7,24.7,Yes,Yes
1/7/15,GoldCoast,21.1,26.4,4.2,NA,NA,SSE,52,ESE,37,93,1018.1,NA,23.2,Yes,Yes
1/7/15,Townsville,21.9,31,11.4,6,5.4,ENE,56,ESE,20,91,1010.7,8,23.7,Yes,No
1/7/15,Adelaide,27,42.2,0,10.8,NA,W,46,N,17,29,1011.8,NA,35.1,No,Yes
1/7/15,MountGambier,15.2,41.9,0,7.8,12.4,NNE,72,NNE,19,37,1012.1,0,28.5,No,Yes
1/7/15,Nuriootpa,23.8,37.7,0,13.8,6.5,N,50,N,11,30,1012.8,1,32.8,No,Yes
1/7/15,Woomera,26.5,40,0.6,14.2,8.5,NNE,52,N,19,31,1011,2,32.7,No,No
1/7/15,Albany,17.1,20.1,0,5.4,2.4,NA,NA,S,24,68,1017,8,18.3,No,No
1/7/15,Witchcliffe,16.4,23.4,0,NA,NA,SSE,65,SE,26,58,1016,NA,19.8,No,No
1/7/15,PearceRAAF,18.7,35.1,0,NA,13.2,E,65,SE,20,47,1010.9,NA,25.5,No,No
1/7/15,PerthAirport,19.9,34.5,0,11.2,13.2,ESE,56,SSE,24,45,1011.5,2,25.6,No,No
1/7/15,Perth,19.9,34.2,0,11.2,13.2,E,41,SSE,20,51,1011.5,2,24.1,No,No
1/7/15,SalmonGums,17.7,25.6,0,NA,NA,SSW,50,S,24,75,NA,NA,20.7,No,No
1/7/15,Walpole,16.2,20.3,1,NA,NA,SE,44,SSE,17,69,1016.9,NA,18.4,No,No
1/7/15,Hobart,13.9,27.2,NA,4.4,11.7,SE,37,NNE,13,48,1020.2,1,19.9,NA,Yes
1/7/15,Launceston,10.3,29.1,0,NA,NA,N,33,ESE,7,62,NA,3,19.2,No,No
1/7/15,AliceSprings,21.7,29.2,2.2,5.6,0.3,SE,39,E,22,88,1005.5,8,22.8,Yes,Yes
1/7/15,Darwin,26.1,31.3,9.2,6.2,4.5,WNW,59,WNW,39,84,1005,8,26.3,Yes,Yes
1/7/15,Katherine,25,33.4,0,5.8,NA,NW,63,N,19,75,1004.3,6,29.4,No,Yes
1/7/15,Uluru,24.1,28.5,0.4,NA,NA,E,41,ESE,26,79,1004.8,8,24.9,No,Yes
1/8/15,Albury,20.7,34.1,0,NA,NA,N,44,ENE,13,45,1012.4,NA,28.7,No,Yes
1/8/15,BadgerysCreek,16.9,33.7,0,NA,NA,NA,NA,N,4,67,1015.9,NA,23.1,No,NA
1/8/15,Cobar,24,38.1,0.2,9,NA,NW,39,N,13,26,1012.1,1,31.2,No,No
1/8/15,CoffsHarbour,17.8,28,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,24.8,NA,NA
1/8/15,Moree,20.3,32.8,0,11.4,NA,NNE,33,NE,20,52,1016.2,1,23.9,No,No
1/8/15,Newcastle,18.8,32.5,0,NA,NA,NA,NA,NW,19,67,NA,0,23.5,No,No
1/8/15,NorahHead,21.4,29.6,0,NA,NA,NE,61,NNE,19,72,1016.1,NA,24.2,No,No
1/8/15,NorfolkIsland,19.2,24.7,4,8,8.7,E,50,ESE,22,77,1014.9,6,22.7,Yes,Yes
1/8/15,Penrith,18,34.9,0.2,NA,NA,ENE,28,SE,4,60,NA,NA,24.1,No,No
1/8/15,Richmond,16.6,33.6,0,NA,NA,E,33,ENE,4,68,1016.1,NA,23.1,No,No
1/8/15,Sydney,21.2,28,0,9.2,13,NA,NA,N,6,55,1016.1,1,25.8,No,No
1/8/15,SydneyAirport,21.4,30.8,0,9.2,13,NNE,69,NNE,9,55,1016.1,1,26.1,No,No
1/8/15,WaggaWagga,20.5,37.5,0,9.2,8.4,WNW,59,ENE,17,47,1012.9,4,27.3,No,Yes
1/8/15,Williamtown,17.7,33.1,0,9.2,NA,E,48,N,15,57,1016.3,1,24.6,No,NA
1/8/15,Wollongong,20.2,25.5,0,NA,NA,NE,57,NE,17,74,1015.6,NA,23.9,No,No
1/8/15,Canberra,14.4,34.4,0,NA,NA,NNW,54,NNW,4,63,1014.6,NA,22.6,No,Yes
1/8/15,Tuggeranong,15.1,33.4,0,NA,NA,WSW,46,ESE,2,67,1014,NA,23.1,No,Yes
1/8/15,MountGinini,13,23.5,1.6,NA,NA,SW,56,W,13,81,NA,NA,16.3,Yes,Yes
1/8/15,Ballarat,17.8,27,2.6,NA,NA,WNW,59,SSW,11,73,1010.9,8,21.9,Yes,Yes
1/8/15,Bendigo,21.8,32.9,3,NA,NA,NNE,57,NE,17,55,1009.2,1,27.4,Yes,No
1/8/15,Sale,20.2,32.8,0,NA,NA,WSW,56,NE,11,59,1009.1,5,27.3,No,Yes
1/8/15,MelbourneAirport,21,29.9,1.8,14.4,1.1,N,61,WNW,17,49,1009.7,7,27,Yes,Yes
1/8/15,Melbourne,NA,NA,NA,14.4,1.1,N,61,WNW,17,NA,NA,NA,NA,NA,NA
1/8/15,Mildura,23.9,40.2,0,16,7.5,SW,63,S,19,44,1009.9,5,29.4,No,Yes
1/8/15,Nhil,21.1,25.4,8.6,NA,NA,WNW,43,N,7,88,1008.3,NA,22.2,Yes,Yes
1/8/15,Portland,18.3,24.7,3.8,13.2,1.9,W,48,NNW,11,95,1009.5,8,19.7,Yes,Yes
1/8/15,Watsonia,21.6,29.2,3,14.4,1.1,SW,44,W,13,63,1009.4,7,25.7,Yes,No
1/8/15,Dartmoor,19.4,25.1,0.6,13.2,1.9,WSW,46,WSW,7,100,1009.8,NA,20.5,No,Yes
1/8/15,Brisbane,19.8,28.4,1.8,5.6,3.9,E,31,SE,11,68,1016,6,25.5,Yes,Yes
1/8/15,Cairns,23,30.7,41.8,6.6,4.8,ESE,57,SSE,20,84,1008.2,7,27.2,Yes,Yes
1/8/15,GoldCoast,20.6,27.7,3.8,NA,NA,SE,39,SSE,24,74,1016.4,NA,24.6,Yes,Yes
1/8/15,Townsville,23.6,31.7,0.6,5.2,12.1,E,50,ESE,24,71,1009.9,7,27.2,No,No
1/8/15,Adelaide,21.8,27.2,8.2,7.6,NA,SSW,52,S,9,94,1010.5,NA,22.3,Yes,Yes
1/8/15,MountGambier,20,26.3,1.2,13.2,1.9,W,72,NW,9,90,1009.5,7,21.6,Yes,Yes
1/8/15,Nuriootpa,20.9,24.3,2.4,7.8,1.1,W,43,SE,13,64,1009.1,7,24.1,Yes,Yes
1/8/15,Woomera,27.7,40.1,0,15.6,5,SSE,69,E,9,38,1008.9,1,31.6,No,Yes
1/8/15,Albany,15.7,19.2,0,8,2.3,NA,NA,SE,19,56,1021.9,7,17,No,Yes
1/8/15,Witchcliffe,12.7,22.3,0,NA,NA,SSE,67,SE,30,49,1020.3,NA,17.5,No,No
1/8/15,PearceRAAF,15.3,32.3,0,NA,13.2,SE,57,SE,31,41,1015.7,NA,20.8,No,No
1/8/15,PerthAirport,15.3,31.9,0,12.8,13.2,ESE,61,ESE,28,34,1016.4,0,21.3,No,No
1/8/15,Perth,15.6,32.3,0,12.8,13.2,SE,43,ESE,17,42,1016.2,0,20.5,No,No
1/8/15,SalmonGums,13.9,24.5,0,NA,NA,S,50,SE,24,45,NA,NA,19.5,No,No
1/8/15,Walpole,13.8,20.6,0,NA,NA,SSE,48,SE,26,52,1021.8,NA,17.2,No,No
1/8/15,Hobart,19.1,23.4,1.8,10,1.8,NNW,52,NNW,9,79,1005.5,8,20,Yes,Yes
1/8/15,Launceston,17.1,21.9,0,NA,NA,NNW,43,NW,6,82,NA,7,21.1,No,Yes
1/8/15,AliceSprings,22,25.7,57.8,2.2,0,N,31,ENE,17,96,1003.6,8,23.2,Yes,Yes
1/8/15,Darwin,24.8,32,6,4.8,2.7,NW,59,NNW,22,83,1005.8,7,29.1,Yes,Yes
1/8/15,Katherine,25.2,30.9,1.2,6.6,NA,W,43,NNW,13,79,1005.1,6,28.4,Yes,Yes
1/8/15,Uluru,22.4,25.7,1.8,NA,NA,ENE,35,E,17,86,1003.1,8,24.4,Yes,Yes
1/9/15,Albury,20.4,26.4,5.4,NA,NA,SSE,30,ESE,9,94,1009,7,20.8,Yes,Yes
1/9/15,BadgerysCreek,20.2,35.1,NA,NA,NA,NNE,39,NW,6,69,1010.5,NA,25.5,NA,No
1/9/15,Cobar,23.4,37.5,0,18.4,NA,NNW,54,NNW,26,27,1007.1,7,30.8,No,No
1/9/15,CoffsHarbour,21.1,29.7,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,25.9,NA,NA
1/9/15,Moree,21.4,34.7,0,NA,NA,NNE,48,NNE,28,60,1012.4,NA,25.1,No,No
1/9/15,Newcastle,20.6,34.2,0,NA,NA,NA,NA,NA,0,66,NA,5,26,No,No
1/9/15,NorahHead,21,29.7,0,NA,NA,NNE,44,NNE,7,80,1011.3,NA,23.9,No,No
1/9/15,NorfolkIsland,20.3,25.5,5.2,6.2,11.6,E,54,E,28,76,1015.3,4,23.2,Yes,No
1/9/15,Penrith,21.8,35.9,0,NA,NA,WSW,74,NA,0,63,NA,NA,26.2,No,Yes
1/9/15,Richmond,21.1,35.7,0,NA,NA,N,61,N,6,68,1010.7,1,26.2,No,Yes
1/9/15,Sydney,21.8,29.9,0,13.6,8.7,NE,48,E,13,72,1010.6,1,25.7,No,No
1/9/15,SydneyAirport,22.4,33.3,0,13.6,8.7,NE,57,E,9,64,1010.6,1,27.1,No,No
1/9/15,WaggaWagga,21,37.5,2.2,8.8,7.5,NW,61,E,19,64,1008.1,5,25.2,Yes,Yes
1/9/15,Williamtown,20.8,34.2,NA,NA,NA,E,37,NNW,13,61,1011.2,8,26.8,NA,NA
1/9/15,Wollongong,20.5,26,0,NA,NA,NNE,41,NA,0,82,1010.5,1,23.5,No,No
1/9/15,Canberra,18.2,32.3,10.4,NA,NA,N,44,NA,0,78,1010,NA,21.3,Yes,Yes
1/9/15,Tuggeranong,18.5,31.2,2.6,NA,NA,WSW,35,NW,2,75,1009.6,NA,21.3,Yes,Yes
1/9/15,MountGinini,11.8,21.7,5.4,NA,NA,NW,46,NNW,19,94,NA,NA,15.8,Yes,Yes
1/9/15,Ballarat,14.4,16.2,8.6,NA,NA,SE,48,SSE,19,100,1009.6,8,14.9,Yes,Yes
1/9/15,Bendigo,20.3,27.5,0,NA,NA,SW,57,N,13,78,1008.4,7,22.3,No,Yes
1/9/15,Sale,18.1,19.8,6.4,NA,NA,S,31,S,20,88,1010,8,18.1,Yes,Yes
1/9/15,MelbourneAirport,16.3,16.7,2.8,4,0,S,31,S,11,98,1010.3,8,16.7,Yes,Yes
1/9/15,Melbourne,NA,NA,NA,4,0,S,31,S,11,NA,NA,NA,NA,NA,NA
1/9/15,Mildura,21.7,24.2,15,7.6,1.3,SSW,28,SW,7,89,1008.3,7,23.1,Yes,Yes
1/9/15,Nhil,16.6,23.3,7,NA,NA,S,43,S,20,90,1009.3,NA,17.8,Yes,Yes
1/9/15,Portland,13.1,17.4,8.4,3.2,1.1,SE,39,SE,15,69,1012.4,8,14.9,Yes,No
1/9/15,Watsonia,16.7,17.7,0.6,4,0,S,30,SSW,7,100,1010.2,8,16.9,No,Yes
1/9/15,Dartmoor,12.7,17.9,4.6,3.2,1.1,SE,43,SSE,13,94,1012.3,NA,14.4,Yes,No
1/9/15,Brisbane,20.8,29.5,3.6,4.2,11.8,E,26,E,4,63,1013.4,4,26.8,Yes,No
1/9/15,Cairns,24.4,32.1,1.4,4.6,10,SE,48,SSE,26,72,1006.5,6,27.8,Yes,No
1/9/15,GoldCoast,20.7,29.6,2,NA,NA,NA,NA,SE,15,69,1013.6,NA,27.5,Yes,No
1/9/15,Townsville,24.5,31.5,0.2,10,11.6,E,46,SE,20,61,1007.8,3,28.9,No,No
1/9/15,Adelaide,19.4,21.4,2.6,2.6,NA,SSE,46,SW,4,75,1009.3,NA,20,Yes,Yes
1/9/15,MountGambier,12.9,18.7,4.2,3.2,1.1,S,43,SSE,24,67,1011.9,8,14.9,Yes,No
1/9/15,Nuriootpa,16.6,21.1,4.4,1.9,1,SSE,46,ESE,15,94,1008.4,6,17,Yes,Yes
1/9/15,Woomera,21.1,23.2,12.2,12,1.7,E,33,NE,22,95,1006.9,8,21.4,Yes,Yes
1/9/15,Albany,15.4,19.9,1.4,4.2,4.3,NA,NA,SSE,20,94,1021.4,8,15.6,Yes,Yes
1/9/15,Witchcliffe,14,23.2,0,NA,NA,SSE,57,SE,24,55,1020.2,NA,18.7,No,No
1/9/15,PearceRAAF,14.9,30.1,0,NA,13.1,ESE,67,ESE,30,44,1016.4,NA,20.6,No,No
1/9/15,PerthAirport,15.1,29.8,0,12.6,13.1,E,59,ESE,31,42,1017,1,20.3,No,No
1/9/15,Perth,15.2,30,0,12.6,13.1,SE,43,ESE,15,48,1016.9,1,20.2,No,No
1/9/15,SalmonGums,13.2,22.6,0,NA,NA,SE,48,SE,13,66,NA,NA,16.6,No,Yes
1/9/15,Walpole,13.1,20,0.2,NA,NA,SE,44,SE,20,76,1021.4,NA,16.6,No,No
1/9/15,Hobart,12.3,17.9,5.4,3,1.1,SE,35,SW,11,58,1011.3,7,13.5,Yes,No
1/9/15,Launceston,14.1,23.3,9.6,NA,NA,S,30,SSE,15,73,NA,NA,17.5,Yes,No
1/9/15,AliceSprings,22.9,29.2,61.6,3,1.1,N,41,NW,28,81,998.9,8,24.7,Yes,Yes
1/9/15,Darwin,25.2,31.7,5,5,2.1,WNW,78,NW,28,84,1004.5,8,27.7,Yes,Yes
1/9/15,Katherine,25.3,33.3,6,2.4,NA,NW,96,NW,22,79,1003.1,6,28.1,Yes,Yes
1/9/15,Uluru,22.5,27.1,7.2,NA,NA,S,48,S,19,85,999.2,7,24.6,Yes,Yes
1/10/15,Albury,19.7,21.7,7,NA,NA,SSE,24,SSE,7,97,1010.9,8,20.3,Yes,Yes
1/10/15,BadgerysCreek,20.8,30.1,0,NA,NA,NW,54,SSW,6,83,1010.7,NA,23.3,No,Yes
1/10/15,Cobar,23.9,25.3,0.2,12,NA,E,33,SW,13,70,1007.1,8,24.6,No,Yes
1/10/15,CoffsHarbour,23.4,28.9,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,26.6,NA,NA
1/10/15,Moree,23.9,35.6,0,NA,NA,NNE,48,NNE,28,60,1011.6,NA,25.7,No,No
1/10/15,Newcastle,21.6,31,0,NA,NA,NA,NA,NA,0,77,NA,8,25,No,Yes
1/10/15,NorahHead,20.6,27.3,0,NA,NA,S,37,NA,0,89,1010.9,NA,22.3,No,Yes
1/10/15,NorfolkIsland,21.1,24.7,0,8,12.3,E,59,E,39,69,1017.6,4,23.4,No,No
1/10/15,Penrith,21.7,30,7.8,NA,NA,NW,69,SW,2,74,NA,NA,24.4,Yes,Yes
1/10/15,Richmond,21.9,30.5,9,NA,NA,WNW,57,SSW,7,75,1010.7,1,24.6,Yes,Yes
1/10/15,Sydney,22,28.7,0,7.4,1,NA,NA,ESE,2,81,1010.8,7,24.3,No,Yes
1/10/15,SydneyAirport,21.7,28.4,0.4,7.4,1,W,63,SSW,9,84,1010.7,7,23.7,No,Yes
1/10/15,WaggaWagga,19.1,27.2,29.6,8,0,SSE,39,SSE,11,78,1009.5,7,22.6,Yes,Yes
1/10/15,Williamtown,20.3,31.1,NA,NA,NA,S,37,NW,11,71,1011,8,25.6,NA,NA
1/10/15,Wollongong,20.9,24,0.4,NA,NA,NA,NA,SSW,13,89,1011.2,8,21.9,No,Yes
1/10/15,Canberra,17.7,27.6,6.2,NA,NA,NW,70,SE,9,86,1010.6,NA,20.3,Yes,Yes
1/10/15,Tuggeranong,17.7,26.6,19,NA,NA,NA,NA,NA,0,87,1010.1,NA,19.7,Yes,Yes
1/10/15,MountGinini,11.5,17.4,10.8,NA,NA,NW,31,ENE,7,97,NA,NA,14.2,Yes,Yes
1/10/15,Ballarat,10.4,18.8,11.4,NA,NA,SE,43,SE,26,93,1012.4,7,11.6,Yes,No
1/10/15,Bendigo,12.9,20.9,39,NA,NA,SSE,37,SSE,24,95,1011.1,8,13.5,Yes,Yes
1/10/15,Sale,14.5,19.4,6.2,NA,NA,NA,NA,WNW,17,93,1013.9,NA,15.2,Yes,Yes
1/10/15,MelbourneAirport,12.8,21.1,10.8,4.2,0,S,26,W,7,90,1014.1,8,14.4,Yes,No
1/10/15,Melbourne,NA,NA,NA,4.2,0,S,26,W,7,NA,NA,NA,NA,NA,NA
1/10/15,Mildura,18.2,22.5,15.6,1.6,0.1,SE,39,SSE,13,100,1009.2,8,19,Yes,Yes
1/10/15,Nhil,12.9,19.7,23.6,NA,NA,SE,31,SE,22,100,1011.6,NA,13,Yes,No
1/10/15,Portland,13.8,19.5,0,3.8,4.5,SE,46,SE,24,65,1015.5,8,14.9,No,No
1/10/15,Watsonia,13,21.8,13.2,4.2,0,S,24,W,4,100,1014,8,14.7,Yes,No
1/10/15,Dartmoor,14.1,20.3,0,3.8,4.5,SE,48,SSE,20,71,1015.1,NA,15.5,No,No
1/10/15,Brisbane,22.1,30.2,0,7.6,10.9,NE,28,NE,11,63,1012.8,3,28,No,No
1/10/15,Cairns,25.5,33.3,0.2,9.2,10.7,ESE,41,SSE,20,63,1005.8,4,30,No,No
1/10/15,GoldCoast,22.7,29.5,0.6,NA,NA,NA,NA,NA,NA,64,1013.1,NA,27.9,No,NA
1/10/15,Townsville,25.3,31.7,0,11,11.1,E,41,ESE,20,66,1007.2,4,29.4,No,No
1/10/15,Adelaide,14.6,20.2,8.8,NA,NA,SE,50,ESE,15,79,1010.1,NA,14.7,Yes,Yes
1/10/15,MountGambier,13.6,22.4,0,3.8,4.5,S,54,SE,31,59,1015,7,16.1,No,No
1/10/15,Nuriootpa,11.7,17.6,10,3.3,0,ESE,56,ESE,24,93,1009.1,8,12.3,Yes,Yes
1/10/15,Woomera,18,24,66.4,NA,0,SSE,50,S,30,94,1004.7,8,18.6,Yes,No
1/10/15,Albany,14.6,21.8,1.2,5.8,9,NA,NA,E,17,82,1021,8,17.1,Yes,No
1/10/15,Witchcliffe,13.3,26.1,0,NA,NA,NA,NA,ESE,20,53,1019.8,NA,19.3,No,NA
1/10/15,PearceRAAF,15.9,30.7,0,NA,13.2,SE,59,ESE,30,41,1016,NA,22.1,No,No
1/10/15,PerthAirport,16,30.3,0,11.4,13.2,E,76,E,31,39,1016.6,1,21.6,No,No
1/10/15,Perth,16.2,30.6,0,11.4,13.2,ESE,41,E,19,45,1016.5,1,22,No,No
1/10/15,SalmonGums,12,25.3,2.8,NA,NA,SE,43,SE,22,63,NA,NA,17.8,Yes,No
